,start station id,start station latitude,start station longitude,end station latitude,end station longitude,gender,borough,ageintervals,tripdurationintervals,timeminutes,degrees
6801,377,40.72243797,-74.00566443,40.73172428,-74.00674436,2,Manhattan,15.0,7.0,106.0,44.0
6802,517,40.752140999999995,-73.979782,40.74395411,-73.99144871,1,Manhattan,29.0,5.0,106.0,29.0
6803,517,40.752140999999995,-73.979782,40.75466591,-73.99138152,1,Manhattan,15.0,4.0,106.0,35.0
6804,319,40.71336124,-74.00937622,40.70379920000001,-74.00838676,2,Manhattan,14.0,4.0,106.0,22.0
6805,369,40.73224119,-74.00026394,40.73492695,-73.99200509,1,Manhattan,23.0,3.0,106.0,9.0
6806,228,40.7546011026,-73.971878855,40.75455731,-73.96592976,1,Manhattan,27.0,2.0,106.0,11.0
6807,325,40.73624527,-73.98473765,40.749717753,-74.002950346,1,Manhattan,13.0,5.0,106.0,38.0
6808,285,40.73454567,-73.99074142,40.724399,-74.004704,2,Manhattan,14.0,6.0,106.0,29.0
6809,327,40.715337899999994,-74.01658354,40.72185379,-74.00771779,1,Manhattan,16.0,5.0,106.0,7.0
6810,306,40.70823502,-74.00530063,40.711512,-74.01575600000002,1,Manhattan,16.0,4.0,106.0,36.0
6811,174,40.7381765,-73.97738662,40.75038009,-73.98338988,1,Manhattan,14.0,4.0,106.0,42.0
6812,383,40.735238,-74.000271,40.72917025,-73.99810231,1,Manhattan,16.0,2.0,106.0,20.0
6813,151,40.7218158,-73.99720307,40.72710258,-74.00297088,2,Manhattan,15.0,2.0,106.0,39.0
6814,507,40.73912601,-73.97973776,40.74317449,-74.00366443,1,Manhattan,14.0,7.0,106.0,35.0
6815,245,40.69327018,-73.97703874,40.69196566,-73.9813018,2,Brooklyn,20.0,1.0,106.0,32.0
6816,521,40.75044999,-73.99481051,40.7489006,-73.97604882,1,Manhattan,27.0,4.0,106.0,12.0
6817,444,40.742354299999995,-73.98915076,40.71542197,-74.01121978,1,Manhattan,19.0,11.0,106.0,27.0
6818,519,40.752416,-73.97837,40.72456089,-73.99565293,1,Manhattan,16.0,7.0,106.0,26.0
6819,446,40.74487634,-73.99529885,40.74195138,-74.00803013,2,Manhattan,16.0,4.0,106.0,32.0
6820,285,40.73454567,-73.99074142,40.7606597,-73.98042047,2,Manhattan,15.0,8.0,106.0,3.0
6821,445,40.72740794,-73.98142006,40.73971301,-73.99456405,2,Manhattan,15.0,6.0,106.0,39.0
6822,236,40.7284186,-73.98713956,40.73331967,-73.99510132,1,Manhattan,35.0,4.0,106.0,38.0
6823,486,40.7462009,-73.98855723,40.742354299999995,-73.98915076,1,Manhattan,15.0,1.0,106.0,24.0
6824,402,40.74034320000001,-73.98955109,40.74395411,-73.99144871,2,Manhattan,16.0,1.0,106.0,42.0
6825,536,40.74144387,-73.97536082,40.75001986,-73.96905301,1,Manhattan,14.0,2.0,106.0,5.0
6826,116,40.74177603,-74.00149746,40.75044999,-73.99481051,1,Manhattan,28.0,2.0,106.0,5.0
6827,305,40.76095756,-73.96724467,40.75466591,-73.99138152,1,Manhattan,16.0,7.0,106.0,32.0
6828,540,40.74147286,-73.98320928,40.75172632,-73.98753523,2,Manhattan,22.0,6.0,106.0,42.0
6829,167,40.7489006,-73.97604882,40.76227205,-73.98788205,1,Manhattan,20.0,11.0,106.0,40.0
6830,465,40.75513557,-73.98658032,40.76095756,-73.96724467,1,Manhattan,19.0,7.0,106.0,9.0
6831,521,40.75044999,-73.99481051,40.76370739,-73.9851615,1,Manhattan,25.0,4.0,106.0,5.0
6832,268,40.71910537,-73.99973337,40.73971301,-73.99456405,1,Manhattan,17.0,7.0,106.0,2.0
6833,280,40.73331967,-73.99510132,40.752416,-73.97837,2,Manhattan,24.0,11.0,106.0,5.0
6834,229,40.72743423,-73.99379025,40.72405549,-74.00965965,2,Manhattan,18.0,4.0,106.0,32.0
6835,512,40.750072700000004,-73.99839279,40.70905623,-74.01043382,1,Manhattan,22.0,12.0,106.0,25.0
6836,293,40.73028666,-73.9907647,40.75320159,-73.9779874,2,Manhattan,26.0,9.0,106.0,4.0
6837,465,40.75513557,-73.98658032,40.74395411,-73.99144871,1,Manhattan,21.0,4.0,106.0,25.0
6838,465,40.75513557,-73.98658032,40.75206862,-73.96784384,1,Manhattan,19.0,5.0,106.0,12.0
6839,257,40.71939226,-74.00247214,40.74487634,-73.99529885,1,Manhattan,21.0,7.0,106.0,2.0
6840,468,40.7652654,-73.98192338,40.75320159,-73.9779874,1,Manhattan,17.0,5.0,106.0,20.0
6841,317,40.72453734,-73.98185424,40.7218158,-73.99720307,1,Manhattan,21.0,5.0,106.0,32.0
6842,532,40.710451,-73.960876,40.7014851,-73.98656928,1,Brooklyn,16.0,7.0,106.0,31.0
6843,2002,40.716887,-73.96319799999998,40.751396,-74.00522600000002,1,Brooklyn,15.0,20.0,106.0,39.0
6844,383,40.735238,-74.000271,40.72243797,-74.00566443,2,Manhattan,26.0,26.0,106.0,25.0
6845,2002,40.716887,-73.96319799999998,40.71044554,-73.96525063,2,Brooklyn,21.0,2.0,106.0,25.0
6846,153,40.752062306999996,-73.9816324043,40.75756989999999,-73.99098507,1,Manhattan,31.0,6.0,106.0,38.0
6847,116,40.74177603,-74.00149746,40.73587678,-73.98205027,1,Manhattan,14.0,5.0,106.0,13.0
6848,312,40.722055,-73.989111,40.71893904,-73.99266288,1,Manhattan,27.0,2.0,106.0,29.0
6849,532,40.710451,-73.960876,40.75466591,-73.99138152,1,Brooklyn,13.0,14.0,106.0,41.0
6850,399,40.68851534,-73.9647628,40.69610226,-73.96751037,2,Brooklyn,15.0,2.0,106.0,43.0
6851,460,40.71285887,-73.96590294,40.710451,-73.960876,1,Brooklyn,16.0,1.0,106.0,14.0
6852,540,40.74147286,-73.98320928,40.742354299999995,-73.98915076,1,Manhattan,22.0,3.0,107.0,35.0
6853,284,40.7390169121,-74.0026376103,40.7451677,-73.98683077,2,Manhattan,12.0,5.0,107.0,9.0
6854,432,40.72621788,-73.98379855,40.73704984,-73.99009296,1,Manhattan,12.0,3.0,107.0,41.0
6855,72,40.76727216,-73.99392888,40.71450451,-74.00562789,1,Manhattan,31.0,13.0,107.0,24.0
6856,500,40.76228826,-73.98336183,40.752140999999995,-73.979782,2,Manhattan,15.0,6.0,107.0,20.0
6857,465,40.75513557,-73.98658032,40.74780373,-73.97344190000003,1,Manhattan,28.0,4.0,107.0,15.0
6858,369,40.73224119,-74.00026394,40.74173969,-73.99415556,2,Manhattan,13.0,2.0,107.0,4.0
6859,351,40.70530954,-74.00612572,40.70955958,-74.00653609,1,Manhattan,20.0,3.0,107.0,44.0
6860,79,40.71911552,-74.00666661,40.696191999999996,-73.991218,1,Manhattan,30.0,7.0,107.0,18.0
6861,72,40.76727216,-73.99392888,40.74195138,-74.00803013,1,Manhattan,18.0,5.0,107.0,26.0
6862,372,40.69452800000001,-73.958089,40.689888,-73.981013,1,Brooklyn,17.0,4.0,107.0,32.0
6863,284,40.7390169121,-74.0026376103,40.75097711,-73.98765428,1,Manhattan,15.0,5.0,107.0,6.0
6864,410,40.72066442,-73.98517977,40.761628,-73.972924,2,Manhattan,19.0,17.0,107.0,2.0
6865,72,40.76727216,-73.99392888,40.76228826,-73.98336183,1,Manhattan,17.0,3.0,107.0,14.0
6866,236,40.7284186,-73.98713956,40.73038599,-74.00214988,1,Manhattan,21.0,4.0,107.0,35.0
6867,127,40.73172428,-74.00674436,40.711512,-74.01575600000002,1,Manhattan,26.0,6.0,107.0,26.0
6868,336,40.73047747,-73.99906065,40.73492695,-73.99200509,2,Manhattan,23.0,2.0,107.0,7.0
6869,516,40.75206862,-73.96784384,40.75714758,-73.97207836,1,Manhattan,13.0,2.0,107.0,40.0
6870,521,40.75044999,-73.99481051,40.76915505,-73.98191841,1,Manhattan,16.0,6.0,107.0,4.0
6871,410,40.72066442,-73.98517977,40.74034320000001,-73.98955109,1,Manhattan,13.0,6.0,107.0,43.0
6872,369,40.73224119,-74.00026394,40.73224119,-74.00026394,2,Manhattan,11.0,1.0,107.0,34.0
6873,317,40.72453734,-73.98185424,40.76087502,-74.00277668,1,Manhattan,14.0,12.0,107.0,41.0
6874,432,40.72621788,-73.98379855,40.749717753,-74.002950346,2,Manhattan,16.0,10.0,107.0,40.0
6875,313,40.69610226,-73.96751037,40.69196566,-73.9813018,2,Brooklyn,27.0,5.0,107.0,32.0
6876,423,40.76584941,-73.98690506,40.76344058,-73.98268129,1,Manhattan,18.0,1.0,107.0,15.0
6877,501,40.744219,-73.97121214,40.7489006,-73.97604882,2,Manhattan,15.0,3.0,107.0,39.0
6878,247,40.73535398,-74.00483091,40.73047747,-73.99906065,1,Manhattan,21.0,2.0,107.0,16.0
6879,238,40.7361967,-74.00859207,40.70823502,-74.00530063,2,Manhattan,30.0,8.0,107.0,22.0
6880,174,40.7381765,-73.97738662,40.73028666,-73.9907647,1,Manhattan,15.0,5.0,107.0,30.0
6881,387,40.71273266,-74.0046073,40.71542197,-74.01121978,1,Manhattan,13.0,2.0,107.0,37.0
6882,521,40.75044999,-73.99481051,40.72362738,-73.99949601,1,Manhattan,27.0,7.0,107.0,24.0
6883,245,40.69327018,-73.97703874,40.69196566,-73.9813018,1,Brooklyn,21.0,1.0,107.0,32.0
6884,305,40.76095756,-73.96724467,40.74290902,-73.97706058,1,Manhattan,16.0,5.0,107.0,26.0
6885,393,40.72299208,-73.97995466,40.75022392,-73.97121414,1,Manhattan,22.0,8.0,107.0,2.0
6886,2023,40.75968085,-73.97031366,40.7652654,-73.98192338,1,Manhattan,16.0,4.0,107.0,37.0
6887,2022,40.75849116,-73.95920622,40.75500254,-73.98014437,1,Manhattan,14.0,6.0,107.0,33.0
6888,330,40.71450451,-74.00562789,40.74780373,-73.97344190000003,1,Manhattan,20.0,12.0,107.0,6.0
6889,521,40.75044999,-73.99481051,40.71273266,-74.0046073,1,Manhattan,25.0,13.0,107.0,24.0
6890,308,40.71307916,-73.99851193,40.71542197,-74.01121978,1,Manhattan,23.0,4.0,107.0,35.0
6891,127,40.73172428,-74.00674436,40.73971301,-73.99456405,2,Manhattan,15.0,4.0,107.0,7.0
6892,403,40.72502876,-73.99069656,40.73331967,-73.99510132,1,Manhattan,11.0,2.0,107.0,42.0
6893,477,40.75640548,-73.9900262,40.748238,-73.978311,1,Manhattan,24.0,4.0,107.0,16.0
6894,521,40.75044999,-73.99481051,40.7451677,-73.98683077,1,Manhattan,23.0,2.0,107.0,15.0
6895,238,40.7361967,-74.00859207,40.75510267,-73.97498696,1,Manhattan,23.0,19.0,107.0,8.0
6896,244,40.69196035,-73.96536851,40.7014851,-73.98656928,1,Brooklyn,15.0,6.0,107.0,37.0
6897,521,40.75044999,-73.99481051,40.75714758,-73.97207836,1,Manhattan,17.0,7.0,107.0,9.0
6898,327,40.715337899999994,-74.01658354,40.70379920000001,-74.00838676,1,Manhattan,16.0,4.0,107.0,18.0
6899,362,40.75172632,-73.98753523,40.7606597,-73.98042047,1,Manhattan,21.0,4.0,107.0,5.0
6900,469,40.76344058,-73.98268129,40.71870987,-74.0090009,1,Manhattan,28.0,12.0,107.0,26.0
6901,312,40.722055,-73.989111,40.7405826,-74.00550867,2,Manhattan,16.0,8.0,107.0,40.0
6902,266,40.72368361,-73.97574813,40.71406667,-73.99293911,1,Manhattan,21.0,8.0,107.0,30.0
6903,408,40.71076228,-73.99400398,40.73649403,-73.99704374,2,Manhattan,18.0,10.0,107.0,44.0
6904,247,40.73535398,-74.00483091,40.711512,-74.01575600000002,1,Manhattan,17.0,7.0,107.0,26.0
6905,469,40.76344058,-73.98268129,40.75255434,-73.97282625,1,Manhattan,15.0,5.0,107.0,17.0
6906,307,40.71427487,-73.98990025,40.74096374,-73.98602213,1,Manhattan,20.0,9.0,107.0,1.0
6907,498,40.74854862,-73.98808416,40.71291224,-74.01020234,1,Manhattan,23.0,13.0,107.0,26.0
6908,244,40.69196035,-73.96536851,40.70827295,-73.96834101,2,Brooklyn,21.0,5.0,107.0,44.0
6909,127,40.73172428,-74.00674436,40.72405549,-74.00965965,1,Manhattan,29.0,5.0,107.0,25.0
6910,293,40.73028666,-73.9907647,40.72317958,-73.99480012,1,Manhattan,20.0,2.0,107.0,26.0
6911,472,40.74571210000001,-73.98194829,40.72903917,-73.99404649,2,Manhattan,10.0,3.0,107.0,27.0
6912,545,40.736502,-73.97809472,40.70530954,-74.00612572,1,Manhattan,26.0,9.0,107.0,28.0
6913,447,40.76370739,-73.9851615,40.76064679,-73.98442659,1,Manhattan,15.0,1.0,107.0,21.0
6914,128,40.72710258,-74.00297088,40.71939226,-74.00247214,1,Manhattan,19.0,2.0,107.0,22.0
6915,340,40.71269042,-73.98776323,40.71581550000001,-73.99422366,1,Manhattan,22.0,2.0,107.0,37.0
6916,325,40.73624527,-73.98473765,40.7489006,-73.97604882,1,Manhattan,13.0,4.0,107.0,4.0
6917,147,40.71542197,-74.01121978,40.71336124,-74.00937622,1,Manhattan,16.0,1.0,107.0,17.0
6918,280,40.73331967,-73.99510132,40.74173969,-73.99415556,1,Manhattan,11.0,3.0,107.0,1.0
6919,410,40.72066442,-73.98517977,40.717571,-74.005549,1,Manhattan,13.0,5.0,107.0,33.0
6920,497,40.73704984,-73.99009296,40.73971301,-73.99456405,1,Manhattan,18.0,1.0,107.0,38.0
6921,537,40.74025878,-73.98409214,40.7489006,-73.97604882,1,Manhattan,13.0,3.0,107.0,5.0
6922,305,40.76095756,-73.96724467,40.75038009,-73.98338988,1,Manhattan,12.0,5.0,107.0,30.0
6923,356,40.71622644,-73.98261206,40.70905623,-74.01043382,1,Manhattan,17.0,10.0,107.0,32.0
6924,305,40.76095756,-73.96724467,40.74034320000001,-73.98955109,1,Manhattan,22.0,12.0,107.0,28.0
6925,430,40.7014851,-73.98656928,40.7149787,-74.013012,1,Brooklyn,17.0,7.0,107.0,37.0
6926,498,40.74854862,-73.98808416,40.74025878,-73.98409214,1,Manhattan,21.0,3.0,107.0,19.0
6927,284,40.7390169121,-74.0026376103,40.73454567,-73.99074142,1,Manhattan,18.0,2.0,107.0,14.0
6928,271,40.68528172,-73.97805813,40.74147286,-73.98320928,1,Brooklyn,19.0,17.0,107.0,44.0
6929,301,40.72217444,-73.98368779,40.73331967,-73.99510132,1,Manhattan,15.0,4.0,107.0,39.0
6930,2023,40.75968085,-73.97031366,40.75513557,-73.98658032,1,Manhattan,31.0,10.0,107.0,32.0
6931,345,40.73649403,-73.99704374,40.74901271,-73.98848395,2,Manhattan,13.0,5.0,107.0,4.0
6932,472,40.74571210000001,-73.98194829,40.72710258,-74.00297088,1,Manhattan,15.0,8.0,107.0,29.0
6933,540,40.74147286,-73.98320928,40.749156,-73.9916,1,Manhattan,17.0,3.0,107.0,39.0
6934,363,40.70834698,-74.01713445,40.70569254,-74.01677685,1,Manhattan,23.0,4.0,107.0,22.0
6935,318,40.75320159,-73.9779874,40.74025878,-73.98409214,1,Manhattan,23.0,4.0,107.0,26.0
6936,263,40.71729000000001,-73.996375,40.72317958,-73.99480012,2,Manhattan,11.0,2.0,107.0,2.0
6937,300,40.728145,-73.990214,40.73047747,-73.99906065,2,Manhattan,11.0,3.0,107.0,36.0
6938,508,40.76341379,-73.99667444,40.75323098,-73.97032517,1,Manhattan,18.0,6.0,107.0,14.0
6939,417,40.71291224,-74.01020234,40.70122128,-74.01234218,1,Manhattan,15.0,4.0,107.0,24.0
6940,539,40.71534825,-73.96024116,40.73649403,-73.99704374,2,Brooklyn,14.0,12.0,107.0,37.0
6941,465,40.75513557,-73.98658032,40.742354299999995,-73.98915076,1,Manhattan,14.0,6.0,107.0,24.0
6942,127,40.73172428,-74.00674436,40.724399,-74.004704,2,Manhattan,18.0,6.0,107.0,21.0
6943,300,40.728145,-73.990214,40.73028666,-73.9907647,1,Manhattan,18.0,1.0,107.0,43.0
6944,521,40.75044999,-73.99481051,40.76228826,-73.98336183,1,Manhattan,20.0,5.0,107.0,6.0
6945,433,40.72955361,-73.98057249,40.72743423,-73.99379025,1,Manhattan,17.0,3.0,107.0,33.0
6946,2022,40.75849116,-73.95920622,40.74571210000001,-73.98194829,1,Manhattan,25.0,5.0,107.0,30.0
6947,363,40.70834698,-74.01713445,40.71870987,-74.0090009,2,Manhattan,16.0,5.0,107.0,5.0
6948,116,40.74177603,-74.00149746,40.73726186,-73.99238967,1,Manhattan,20.0,2.0,107.0,15.0
6949,379,40.749156,-73.9916,40.74444921,-73.98303529,1,Manhattan,14.0,2.0,107.0,15.0
6950,519,40.752416,-73.97837,40.74901271,-73.98848395,1,Manhattan,12.0,3.0,107.0,31.0
6951,2021,40.75929124,-73.98859651,40.75934501,-73.96759673,1,Manhattan,21.0,8.0,107.0,11.0
6952,318,40.75320159,-73.9779874,40.7390169121,-74.0026376103,1,Manhattan,21.0,6.0,107.0,30.0
6953,533,40.75299641,-73.98721619,40.74034320000001,-73.98955109,2,Manhattan,18.0,4.0,107.0,24.0
6954,358,40.73291553,-74.00711384,40.76019252,-73.9912551,1,Manhattan,14.0,7.0,107.0,4.0
6955,532,40.710451,-73.960876,40.74395411,-73.99144871,1,Brooklyn,18.0,11.0,107.0,40.0
6956,313,40.69610226,-73.96751037,40.689888,-73.981013,2,Brooklyn,30.0,5.0,107.0,31.0
6957,465,40.75513557,-73.98658032,40.7451677,-73.98683077,1,Manhattan,23.0,3.0,107.0,23.0
6958,523,40.75466591,-73.99138152,40.739445,-73.97680600000002,1,Manhattan,22.0,6.0,107.0,17.0
6959,278,40.69766564,-73.98476437,40.70355377,-74.00670227,2,Brooklyn,15.0,8.0,107.0,36.0
6960,173,40.76064679,-73.98442659,40.75299641,-73.98721619,1,Manhattan,16.0,2.0,107.0,25.0
6961,435,40.74173969,-73.99415556,40.746745000000004,-74.007756,2,Manhattan,16.0,2.0,107.0,36.0
6962,515,40.76009437,-73.99461843,40.73726186,-73.99238967,2,Manhattan,25.0,8.0,107.0,22.0
6963,153,40.752062306999996,-73.9816324043,40.75172632,-73.98753523,1,Manhattan,21.0,1.0,107.0,33.0
6964,251,40.72317958,-73.99480012,40.74173969,-73.99415556,2,Manhattan,13.0,6.0,107.0,1.0
6965,531,40.71893904,-73.99266288,40.73038599,-74.00214988,2,Manhattan,12.0,5.0,107.0,40.0
6966,382,40.73492695,-73.99200509,40.73935542,-73.99931783,2,Manhattan,17.0,2.0,107.0,38.0
6967,500,40.76228826,-73.98336183,40.73028666,-73.9907647,1,Manhattan,22.0,11.0,107.0,24.0
6968,422,40.770513,-73.988038,40.70463334,-74.01361706,1,Manhattan,18.0,13.0,107.0,25.0
6969,380,40.73401143,-74.00293877,40.73649403,-73.99704374,1,Manhattan,17.0,2.0,107.0,8.0
6970,3002,40.711512,-74.01575600000002,40.70379920000001,-74.00838676,1,Manhattan,14.0,3.0,107.0,17.0
6971,417,40.71291224,-74.01020234,40.70717936,-74.00887308,1,Manhattan,22.0,2.0,107.0,21.0
6972,293,40.73028666,-73.9907647,40.74096374,-73.98602213,1,Manhattan,18.0,2.0,107.0,3.0
6973,82,40.71117416,-74.00016545,40.71291224,-74.01020234,1,Manhattan,12.0,3.0,107.0,35.0
6974,401,40.72019576,-73.98997825,40.72243797,-74.00566443,1,Manhattan,12.0,3.0,107.0,35.0
6975,174,40.7381765,-73.97738662,40.7546011026,-73.971878855,1,Manhattan,24.0,6.0,107.0,2.0
6976,342,40.71739973,-73.98016555,40.72229346,-73.99147535,2,Manhattan,29.0,3.0,107.0,37.0
6977,384,40.68317813,-73.9659641,40.71291224,-74.01020234,1,Brooklyn,16.0,10.0,107.0,38.0
6978,383,40.735238,-74.000271,40.73331967,-73.99510132,1,Manhattan,18.0,1.0,107.0,14.0
6979,494,40.74734825,-73.99723551,40.75640548,-73.9900262,2,Manhattan,27.0,3.0,107.0,5.0
6980,523,40.75466591,-73.99138152,40.76095756,-73.96724467,1,Manhattan,17.0,10.0,107.0,9.0
6981,127,40.73172428,-74.00674436,40.724399,-74.004704,1,Manhattan,18.0,5.0,107.0,21.0
6982,444,40.742354299999995,-73.98915076,40.75323098,-73.97032517,2,Manhattan,16.0,8.0,107.0,7.0
6983,355,40.71602118,-73.99974372,40.710451,-73.960876,2,Manhattan,15.0,12.0,107.0,12.0
6984,291,40.713126,-73.984844,40.71581550000001,-73.99422366,2,Manhattan,23.0,3.0,107.0,36.0
6985,521,40.75044999,-73.99481051,40.76344058,-73.98268129,1,Manhattan,19.0,5.0,107.0,5.0
6986,72,40.76727216,-73.99392888,40.74334935,-74.00681753,2,Manhattan,15.0,6.0,107.0,26.0
6987,195,40.70905623,-74.01043382,40.70955958,-74.00653609,1,Manhattan,22.0,1.0,107.0,10.0
6988,521,40.75044999,-73.99481051,40.75038009,-73.98338988,1,Manhattan,23.0,2.0,107.0,11.0
6989,271,40.68528172,-73.97805813,40.69221589,-73.9842844,1,Brooklyn,18.0,3.0,107.0,40.0
6990,325,40.73624527,-73.98473765,40.72903917,-73.99404649,2,Manhattan,14.0,4.0,107.0,29.0
6991,357,40.73261787,-73.99158043,40.734232,-73.986923,2,Manhattan,30.0,2.0,107.0,9.0
6992,540,40.74147286,-73.98320928,40.74034320000001,-73.98955109,1,Manhattan,12.0,2.0,107.0,32.0
6993,489,40.75066386,-74.00176802,40.742354299999995,-73.98915076,1,Manhattan,25.0,4.0,107.0,15.0
6994,2009,40.71117444,-73.99682619,40.71291224,-74.01020234,2,Manhattan,14.0,3.0,107.0,35.0
6995,2017,40.75022392,-73.97121414,40.76064679,-73.98442659,2,Manhattan,14.0,5.0,107.0,39.0
6996,465,40.75513557,-73.98658032,40.76095756,-73.96724467,1,Manhattan,28.0,5.0,107.0,9.0
6997,536,40.74144387,-73.97536082,40.75001986,-73.96905301,1,Manhattan,15.0,3.0,107.0,5.0
6998,316,40.70955958,-74.00653609,40.74334935,-74.00681753,2,Manhattan,15.0,12.0,107.0,45.0
6999,519,40.752416,-73.97837,40.72362738,-73.99949601,1,Manhattan,15.0,7.0,107.0,27.0
7000,379,40.749156,-73.9916,40.742354299999995,-73.98915076,1,Manhattan,15.0,3.0,107.0,20.0
7001,3002,40.711512,-74.01575600000002,40.74195138,-74.00803013,1,Manhattan,25.0,6.0,107.0,2.0
7002,368,40.73038599,-74.00214988,40.73223272,-73.98889957,2,Manhattan,18.0,3.0,107.0,10.0
7003,116,40.74177603,-74.00149746,40.70905623,-74.01043382,2,Manhattan,17.0,9.0,107.0,24.0
7004,505,40.74901271,-73.98848395,40.7606597,-73.98042047,1,Manhattan,25.0,3.0,107.0,4.0
7005,482,40.73935542,-73.99931783,40.75097711,-73.98765428,2,Manhattan,20.0,4.0,107.0,6.0
7006,369,40.73224119,-74.00026394,40.75466591,-73.99138152,2,Manhattan,11.0,7.0,107.0,3.0
7007,490,40.751551,-73.993934,40.76064679,-73.98442659,1,Manhattan,24.0,5.0,107.0,6.0
7008,434,40.74317449,-74.00366443,40.7405826,-74.00550867,1,Manhattan,25.0,1.0,107.0,27.0
7009,521,40.75044999,-73.99481051,40.75510267,-73.97498696,1,Manhattan,28.0,5.0,107.0,10.0
7010,464,40.75934501,-73.96759673,40.72456089,-73.99565293,1,Manhattan,17.0,13.0,107.0,27.0
7011,284,40.7390169121,-74.0026376103,40.74475148,-73.99915362,1,Manhattan,17.0,1.0,107.0,4.0
7012,498,40.74854862,-73.98808416,40.75320159,-73.9779874,1,Manhattan,22.0,3.0,107.0,8.0
7013,335,40.72903917,-73.99404649,40.73226398,-73.99852205,1,Manhattan,31.0,1.0,107.0,38.0
7014,2022,40.75849116,-73.95920622,40.75849116,-73.95920622,2,Manhattan,28.0,1.0,107.0,34.0
7015,293,40.73028666,-73.9907647,40.73649403,-73.99704374,1,Manhattan,16.0,2.0,107.0,39.0
7016,346,40.73652889,-74.00618026,40.74173969,-73.99415556,1,Manhattan,16.0,3.0,107.0,8.0
7017,417,40.71291224,-74.01020234,40.70122128,-74.01234218,1,Manhattan,16.0,3.0,107.0,24.0
7018,416,40.68753406,-73.97265183,40.69236178,-73.98631746,1,Brooklyn,22.0,3.0,107.0,36.0
7019,500,40.76228826,-73.98336183,40.71939226,-74.00247214,2,Manhattan,14.0,13.0,107.0,26.0
7020,462,40.74691959,-74.00451887,40.73704984,-73.99009296,2,Manhattan,15.0,5.0,107.0,16.0
7021,236,40.7284186,-73.98713956,40.73331967,-73.99510132,1,Manhattan,11.0,2.0,107.0,38.0
7022,285,40.73454567,-73.99074142,40.74395411,-73.99144871,1,Manhattan,14.0,4.0,107.0,44.0
7023,375,40.72679454,-73.99695094,40.72903917,-73.99404649,1,Manhattan,12.0,1.0,107.0,7.0
7024,285,40.73454567,-73.99074142,40.71494807,-74.00234482,1,Manhattan,30.0,10.0,107.0,26.0
7025,250,40.72456089,-73.99565293,40.722055,-73.989111,1,Manhattan,12.0,2.0,107.0,14.0
7026,167,40.7489006,-73.97604882,40.76590936,-73.97634151,1,Manhattan,14.0,8.0,107.0,45.0
7027,521,40.75044999,-73.99481051,40.76370739,-73.9851615,2,Manhattan,28.0,5.0,107.0,5.0
7028,442,40.746646999999996,-73.993915,40.74144387,-73.97536082,2,Manhattan,19.0,5.0,107.0,13.0
7029,384,40.68317813,-73.9659641,40.688226,-73.979382,2,Brooklyn,25.0,2.0,107.0,36.0
7030,373,40.69331716,-73.95381995,40.69383,-73.990539,1,Brooklyn,14.0,7.0,107.0,34.0
7031,308,40.71307916,-73.99851193,40.70365182,-74.01167797,1,Manhattan,16.0,3.0,107.0,29.0
7032,472,40.74571210000001,-73.98194829,40.73492695,-73.99200509,1,Manhattan,14.0,3.0,107.0,28.0
7033,280,40.73331967,-73.99510132,40.7451677,-73.98683077,2,Manhattan,22.0,6.0,107.0,4.0
7034,448,40.75660359,-73.9979009,40.74334935,-74.00681753,1,Manhattan,19.0,4.0,107.0,27.0
7035,394,40.72521311,-73.97768752,40.75206862,-73.96784384,1,Manhattan,20.0,8.0,107.0,3.0
7036,293,40.73028666,-73.9907647,40.74147286,-73.98320928,1,Manhattan,15.0,4.0,107.0,4.0
7037,266,40.72368361,-73.97574813,40.73028666,-73.9907647,1,Manhattan,20.0,5.0,107.0,37.0
7038,251,40.72317958,-73.99480012,40.72710258,-74.00297088,1,Manhattan,20.0,2.0,107.0,37.0
7039,306,40.70823502,-74.00530063,40.71910537,-73.99973337,1,Manhattan,31.0,4.0,107.0,3.0
7040,388,40.749717753,-74.002950346,40.74034320000001,-73.98955109,1,Manhattan,27.0,4.0,107.0,16.0
7041,229,40.72743423,-73.99379025,40.74571210000001,-73.98194829,1,Manhattan,15.0,5.0,107.0,4.0
7042,368,40.73038599,-74.00214988,40.73971301,-73.99456405,1,Manhattan,16.0,3.0,107.0,5.0
7043,127,40.73172428,-74.00674436,40.71910537,-73.99973337,1,Manhattan,14.0,5.0,107.0,19.0
7044,317,40.72453734,-73.98185424,40.728145,-73.990214,1,Manhattan,13.0,2.0,107.0,37.0
7045,318,40.75320159,-73.9779874,40.76064679,-73.98442659,1,Manhattan,21.0,3.0,107.0,40.0
7046,2022,40.75849116,-73.95920622,40.75968085,-73.97031366,1,Manhattan,20.0,3.0,107.0,35.0
7047,390,40.69221589,-73.9842844,40.72317958,-73.99480012,1,Brooklyn,31.0,11.0,107.0,43.0
7048,361,40.71605866,-73.99190759,40.7462009,-73.98855723,1,Manhattan,20.0,8.0,107.0,1.0
7049,342,40.71739973,-73.98016555,40.70862144,-74.00722156,1,Manhattan,14.0,5.0,107.0,32.0
7050,519,40.752416,-73.97837,40.73704984,-73.99009296,2,Manhattan,16.0,7.0,107.0,27.0
7051,446,40.74487634,-73.99529885,40.7451677,-73.98683077,1,Manhattan,28.0,2.0,107.0,11.0
7052,523,40.75466591,-73.99138152,40.752416,-73.97837,1,Manhattan,28.0,3.0,107.0,12.0
